text;label
O objetivo deste projeto é desenvolver a tecnologia para manufatura de um componente estrutural de chassi automotivo em material compósito de alto desempenho por um processo de estampagem a quente, mais especificamente o de moldagem por compressão (compression molding), em substituição ao atual componente metálico, com foco no aperfeiçoamento dos procedimentos e parâmetros de manufatura através da utilização de simulações computacionais, de modo a superar desafios tecnológicos observados durante a execução de projeto anterior.Desenvolvimento de tecnologia para a manufatura de um componente estrutural de chassi automotivo em material compósito de alto desempenho por um processo de estampagem a quente, mais especificamente o de moldagem por compressão (compression molding), em substituição ao atual componente metálico, com foco no aperfeiçoamento dos procedimentos e parâmetros de manufatura através da utilização de simulações computacionais, de modo a superar desafios tecnológicos observados em projeto anterior.;Materiais
objetivo desenvolver metodologia laboratorial para estudo de desempenho do processo produtivo de bloco CCA, por meio de revisão bibliográfica, ensaios de caracterização de matérias primas e misturas em pontos do processo e montagem de plano experimental para reprodução em  laboratório de blocos, com teste de conceito por substituição de algumas das matérias primas por co-produtos industriais (resíduos, rejeitos, etc).Desenvolvimento de metodologia laboratorial para estudo de desempenho do processo produtivo de bloco CCA, por meio de revisão bibliográfica, ensaios de caracterização de matérias primas e misturas em pontos do processo e montagem de plano experimental para reprodução em laboratório de blocos, com teste de conceito por substituição de algumas das matérias primas por co-produtos industriais e de mineração.;Materiais
O presente projeto propõe o desenvolvimento em escala laboratorial de soluções tecnológicas relacionadas a sistemas de liberação controlada (‘delivery-systems’) empregando materiais pertencentes ao portfólio de produtos da empresa parceira OXITENO S.A. incluindo solventes, tensoativos e polímeros com o intuito de desenvolvimento de plataforma tecnológica focada na encapsulação de princípios ativos.Desenvolvimento de soluções tecnológicas relacionadas a sistemas de entrega;Manufatura
"O objetivo desta proposta é desenvolver, por meio de análises de projeto e de manufatura, o conceito de componentes veiculares destinados à nova geração de veículos de competição automotiva da StockCar Brasil aplicando-se materiais de alto desempenho.Esta primeira parceria estabelecida entre a empresa Startup STOCK Tech, o IPT, por meio do Laboratório de Estruturas Leves(LEL) e a EMBRAPII, visa conceituar e manufaturar demonstradores de componentes automotivos para nova geração de veículos de competição da STOCK CAR, em fase de definição. Estes novos conceitos de componentes contarão com o emprego de materiais de alto desempenho, como o uso da tecnologia de materiais compósitos, com o objetivo de incrementar a segurança dos pilotos e o desempenho dos veículos em pista, contribuindo também para o avanço desta tecnologia na indústria nacional de componentes automotivos.
Este desenvolvimento, que será realizado pelo Instituto de Pesquisas Tecnológicas do Estado de São Paulo (IPT), representado pelo Laboratório de Estruturas Leves (LEL), e pela empresa startup STOCK TECH, propõe conceituar o projeto estrutural e a manufatura de componentes veiculares com o propósito de: (1) incrementar a segurança dos pilotos que disputam duas categorias do esporte automobilístico nacional - a liga da STOCK CAR PRO-SERIES (SCPS) e a STOCK CAR LIGHT (SCL); (2) contribuir para a redução de peso total do projeto veicular em desenvolvimento; e (3) reduzir, quando possível, os custos associados à manufatura dos componentes conceituados no projeto e o tempo de manutenção em caso de troca do componente, contribuindo assim para o cenário futuro de operação do evento com a nova geração de veículos em fase de definição.";Materiais
"Desenvolvimento da viabilidade de modificação de superfície e/ou revestimento
de materiais poliméricos visando promover inibição/atenuação da formação de biofilmes
bacterianos para aplicação em implantes mamários”, a ser desenvolvido no âmbito deste
Termo de Parceria, em observância ao Plano de Trabalho IPT nº 60290/21, de 11 de abril de
2022.Desenvolvimento de novo material para aplicação em contornos corpóreos";Materiais
"O objetivo deste projeto é desenvolver a tecnologia do emprego de compósitos  pré-impregnados constituídos de fibra de carbono e matriz termorrígida de cura rápida  no segmento automotivo, no que tange a fabricação de componentes destinados a  veículos elétricos, em função da necessidade do aumento de cadência de produção 
de tais componentes estruturais em compósito poliméricoDesenvolvimento de tecnologias para o emprego de compósitos préimpregnados constituídos de fibra de carbono e matriz termorrígida de cura rápida no segmento automotivo, no que tange a fabricação de componentes  destinados a veículos elétricos";Materiais
objetivo desenvolver processos para a produção de nanoestruturas a base de cobre com propriedades antimicrobianas incorporadas em vetores de aplicação, dando seguimento à parceria entre o grupo Cecil (Cecil S/A Laminação de Metais e Abluo Ltda.) o Instituto de Pesquisas Tecnológicas – IPT.Produção de suspensões desinfectantes e superfícies modificadas, empregando nanotecnologia para amplificar o efeito do cobre.;Materiais
Desenvolver processos para a produção de nanoestruturas a base de cobre com propriedades antimicrobianas incorporadas em vetores de aplicação, dando seguimento à parceria entre o grupo Cecil (Cecil S/A Laminação de Metais e Abluo Ltda.) o Instituto de Pesquisas Tecnológicas – IPT.Produção de suspensões desinfectantes e superfícies modificadas, empregando nanotecnologia para amplificar o efeito do cobre.;Materiais
"Este PROJETO representa um estudo exploratório solicitado pela Mineração Taboca S.A, o qual abrange um estudo sobre o  possível efeito sinérgico obtido entre nióbio e tântalo quando adicionados em aços destinados à construção mecânica. 
O projeto abrangerá os aços para construção mecânica com grão refinado que são produzidos por meio do processo de laminação termocontrolada, cujo objetivo é obter microestrutura final com o menor tamanho de grão possível.Propõe-se avaliar a influência da matéria prima FeNb com traços de tântalo quando utilizada para manufatura e elaboração  e ligas submetidas ao  tratamento termomecânico por laminação.";Materiais
Propõe-se um projeto para estudo e desenvolvimento dos processos de redução do concentrado de columbita limpa em escala relevante/piloto que possibilite a produção de ligas de FeNb com 65 % de Nb e FeTa com 10 % de Ta.Desenvolvimento e avaliação de novas receitas para diferentes etapas de redução pirometalúrgica para produção de ferroligas a partir do mineral pré-tratado: avaliação do processo contínuo e em escala relevante.;Materiais
O objetivo deste trabalho é desenvolver parâmetros de tratamento térmico de esferoidização de modo a garantir diferentes graus de conformabilidade a frio do aço SAE 8620. O trabalho em questão propõe estabelecer uma relação entre parâmetros de esferoidização, microestrutura (matriz e morfologia de carbonetos) e grau de conformabilidade e/ou ductilidade.O trabalho se propõe em desenvolver parâmetros de tratamento térmico de esferoidização de modo a garantir diferentes graus de conformabilidade a frio do aço SAE 8620. O trabalho em questão visa caracterizar o grau de deformabilidade a frio alcançado pela condição de fornecimento praticada pela Gerdau e prover um incremento desta a partir de modificações de processos metalúrgicos com base nas informações levantadas durante o projeto. Por fim o projeto pretende estabelecer uma relação entre parâmetros de esferoidização, microestrutura e grau de conformabilidade e/ou ductilidade;Materiais
Este PROJETO tem como objetivo principal desenvolver material metálico (ferro  fundido) para uso em componentes de motores de combustão interna, que trabalharão com combustível do futuro (hidrogênio (H2)).Desenvolvimento de material metálico (ferro fundido) para uso em componentes de motores de combustão interna que trabalharão com hidrogênio (H2). O desenvolvimento visa melhorar o desempenho na operação, em relação ao verificado para os materiais atualmente empregados nas aplicações consideradas ou, com manutenção da resistência à fragilização e/ou corrosão, promover uma redução de custo.;Materiais
O presente plano de trabalho tem por objetivo desenvolver uma argamassa cimentícia para uso como envoltória de anodo de zinco (anodo galvânico) para uso em estruturas de concreto armado.Desenvolvimento de argamassa cimentícia para recobrimento de anodo de zinco, cujo sistema destina-se à proteção de armadura de concreto.;Materiais
